"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RAP1GDS1",0.00112929832864918,1.30590105544565,0.329,0.136,1
"DNTTIP1",0.00113626999016,0.819533442431256,0.407,0.193,1
"FAM83F",0.00113983456022268,1.33014860169233,0.329,0.136,1
"NAIP",0.00114647807518309,1.12765573779359,0.336,0.136,1
"AMDHD2",0.00116440107591316,1.52654581449583,0.293,0.114,1
"GSKIP",0.00117453338820273,1.02404547396665,0.314,0.114,1
"PBX3",0.00117637199522896,1.4769899900216,0.286,0.102,1
"FBXO22",0.00118352993102998,0.540715587631989,0.429,0.193,1
"MICU1",0.00119880982730153,0.982225298272024,0.371,0.159,1
"MFN2",0.00120027721728673,0.960198991942025,0.364,0.159,1
"SENP7",0.00121937809056328,1.52654581449583,0.293,0.114,1
"PDCL",0.00122001026059853,1.29362272566722,0.257,0.08,1
"DCAF5",0.00122317079793643,0.625604485218502,0.443,0.216,1
"TMEM189",0.00122457859624266,1.81254136877294,0.286,0.102,1
"IL10RB",0.00122826012464621,0.989111683857264,0.336,0.136,1
"TRMT61A",0.00124024305521428,1.21467138427239,0.257,0.08,1
"FBXO45",0.00124698215877472,0.692718681077039,0.343,0.125,1
"VPS53",0.00124753634682532,1.24268576044199,0.329,0.136,1
"MOCOS",0.001249148186707,1.19521902160622,0.329,0.136,1
"FBXO6",0.00125226199521842,1.17814550824728,0.314,0.125,1
"RHNO1",0.00125920283243383,1.21467138427239,0.286,0.102,1
"PCAT6",0.00126522403742142,0.967578522307623,0.329,0.125,1
"MBD6",0.00127114437571046,0.71580229419008,0.443,0.205,1
"SNIP1",0.00127255693775719,1.03796785019902,0.429,0.227,1
"PPP1R3F",0.00128294234119908,0.915111102413487,0.35,0.148,1
"RPS6KA1",0.00128657212738071,0.856217413359918,0.386,0.17,1
"AHR",0.00128977193347578,1.86264368251935,0.264,0.091,1
"ALDH16A1",0.00128984209318587,1.51457317282976,0.279,0.102,1
"ETV3",0.00129223350123007,1.3128706102605,0.379,0.182,1
"DECR2",0.00129491264605758,1.0354053361312,0.4,0.193,1
"SCAMP5",0.00129852885465458,1.07557577460673,0.321,0.125,1
"NAA60",0.00130412878747007,0.836039531422288,0.4,0.182,1
"PPIE",0.00131950340674326,0.933489631728342,0.407,0.205,1
"ABHD8",0.00132252061055392,1.27356507332596,0.3,0.114,1
"FBXO16",0.00132565348497254,1.21467138427239,0.286,0.102,1
"USP48",0.00133350403798597,0.652076696579693,0.443,0.205,1
"MRPL39",0.0013338046206477,1.23703919730085,0.336,0.148,1
"PC",0.00133532452822397,1.30742852519225,0.336,0.148,1
"LSM6",0.00134597409216851,0.735405080178589,0.479,0.261,1
"AC046134.2",0.00134665133978379,1.48215169513738,0.25,0.08,1
"ATG7",0.00135585904819009,0.915111102413487,0.271,0.091,1
"FAM229B",0.00136291043402025,1.11150831521699,0.321,0.125,1
"ZFAND3",0.00136851807752852,0.745186100971174,0.407,0.182,1
"NHLRC3",0.0013699850333681,1.20461771960847,0.3,0.114,1
"PAXBP1",0.00137503525866274,1.11674496358314,0.357,0.159,1
"INO80B",0.00137769243337531,1.24268576044199,0.35,0.159,1
"RBM12",0.00138080244697298,0.829719611182843,0.414,0.205,1
"CTNNBL1",0.00138741080230348,1.02614241480223,0.379,0.17,1
"D2HGDH",0.00139240999372401,0.932184615772428,0.436,0.227,1
"SNX24",0.00139616150361972,1.08757829841825,0.364,0.17,1
"MAPK3",0.00139780622570158,0.860663318391111,0.443,0.216,1
"KIAA1324L",0.00140195517888413,1.10066675556956,0.336,0.136,1
"LRWD1",0.00140936114704133,0.960198991942025,0.386,0.182,1
"TPRG1L",0.00141231396249812,1.06711419585854,0.371,0.17,1
"GART",0.00141600915597989,1.21767387243392,0.364,0.17,1
"VPS37B",0.00141764139616099,0.815575428862573,0.329,0.136,1
"SULT1A1",0.00142138121284764,0.872675836093091,0.371,0.159,1
"BLCAP",0.00142913784255958,0.753360032416875,0.336,0.136,1
"AP3B2",0.00143575976279042,0.964864137610586,0.336,0.136,1
"ORAI1",0.00144143653422267,1.44562581911227,0.279,0.102,1
"PIP4P1",0.00145145183526916,0.88034568425281,0.421,0.205,1
"CNOT10",0.00148138461197206,1.29977495264881,0.25,0.08,1
"MYCBP2",0.00148669304416238,1.43448526150707,0.336,0.148,1
"ATF1",0.00150122115257477,1.13750352374994,0.3,0.114,1
"DYDC2",0.00152174800965007,1.13750352374993,0.286,0.102,1
"WDR36",0.00152213205401448,1.40053792958373,0.25,0.08,1
"TRMU",0.00152663401331921,1.35989594508638,0.293,0.114,1
"TMEM69",0.00153383967028567,1.14728454454252,0.357,0.159,1
"ME2",0.00154836818528691,1.46765212544227,0.507,0.307,1
"TMEM187",0.00156200446834535,0.745186100971174,0.436,0.216,1
"SSTR2",0.00156309674315002,1.1641386502534,0.3,0.114,1
"HMGB2",0.00156977156970005,0.850980764993771,0.707,0.58,1
"DNAAF2",0.00157139243852728,1.15457703710888,0.407,0.216,1
"AC006333.2",0.00157209650674169,0.642738832000357,0.421,0.205,1
"SH3GL1",0.00158005534475919,1.23703919730085,0.314,0.125,1
"FAM219B",0.00158241397450396,1.35989594508638,0.279,0.102,1
"USP38",0.00158283752719064,0.807195763246599,0.5,0.295,1
"ARL8A",0.00160103049812016,0.399043682903398,0.829,0.625,1
"ATF7IP2",0.0016083140801713,1.57300512558849,0.3,0.125,1
"WASHC4",0.00161661391102828,1.20461771960847,0.321,0.136,1
"CRY1",0.00162463582814731,1.23703919730085,0.25,0.08,1
"PPIP5K2",0.00166772859634167,0.967578522307622,0.436,0.227,1
"STX11",0.00167206433467303,1.95463946660012,0.35,0.17,1
"METTL15",0.00167371750236217,1.0909609378129,0.343,0.148,1
"RBM14",0.00167686860764994,0.971694630779854,0.421,0.216,1
"VTA1",0.00169254564903995,0.936806173512806,0.371,0.17,1
"TMPRSS13",0.00169790516807354,1.19521902160622,0.279,0.102,1
"TMEM54",0.00170206447476138,-0.43570395391103,0.864,0.943,1
"RABIF",0.00170236781254874,0.631318136412896,0.4,0.182,1
"KATNA1",0.00170756766864496,1.16303861585707,0.3,0.114,1
"BIRC2",0.00171240405497134,0.88034568425281,0.4,0.182,1
"LRRC61",0.00171515867155809,0.895745777546556,0.407,0.205,1
"WDR48",0.00172736662960545,0.745186100971175,0.443,0.227,1
"EDEM2",0.00173132732612803,0.784714465157812,0.421,0.205,1
"ACAT2",0.00173408925974165,0.58953523051098,0.414,0.205,1
"SHFL",0.00173430339862005,1.07430969726274,0.364,0.17,1
"MED25",0.00174479049325275,1.00822050680497,0.35,0.159,1
"KIAA2026",0.00175558945446581,0.932184615772428,0.393,0.193,1
"EXD2",0.00176162828090975,1.05806905625553,0.329,0.136,1
"CCDC6",0.00176225214037378,1.06195249074276,0.407,0.216,1
"NAA35",0.00177041004159341,0.960198991942025,0.357,0.159,1
"SELENOO",0.00177468290484365,1.20461771960847,0.321,0.136,1
"SLC35B2",0.00177690763898893,0.745186100971175,0.436,0.216,1
"CRYL1",0.00178424042760187,1.17342309800488,0.307,0.125,1
"YLPM1",0.00178947318994484,1.07430969726274,0.343,0.148,1
"N4BP2",0.00179325846168399,1.48934719654159,0.321,0.148,1
"EMC1",0.00179346337018718,1.08222108824875,0.364,0.17,1
"DHX57",0.00180765140747957,1.44562581911227,0.286,0.114,1
"SERP2",0.00181018260040806,1.48215169513738,0.257,0.091,1
"STIMATE",0.00182082823179526,1.33014860169233,0.314,0.136,1
"B2M",0.00183061943253342,0.371760280379458,1,1,1
"VIRMA",0.00184405475154713,0.794816868695775,0.379,0.17,1
"LINC00685",0.00184737409347805,1.16664986940945,0.336,0.148,1
"TCN2",0.00184960925702743,1.16664986940945,0.35,0.159,1
"PCGF2",0.00185650665641942,0.99311361441476,0.407,0.205,1
"TOMM20",0.00185673538806576,-0.318897529905944,1,1,1
"SLC7A8",0.00187237189788818,1.25614802024855,0.293,0.114,1
"GRIA2",0.00187479623310266,-0.443765353296546,0.971,1,1
"MCRS1",0.00188316899955848,1.00822050680497,0.364,0.17,1
"CHCHD3",0.00188966077563967,0.674103002909692,0.621,0.432,1
"FBXW2",0.00189178877636524,1.0909609378129,0.329,0.136,1
"RBM7",0.00189890675222334,0.971694630779854,0.414,0.216,1
"PLEKHM2",0.0018994317731551,1.30742852519225,0.314,0.136,1
"NFYC",0.00190368277877799,1.16022360025002,0.336,0.148,1
"TBL1XR1",0.00191651348609219,-0.660265349478471,0.621,0.807,1
"HACD4",0.00194136561687206,0.844721774522089,0.321,0.125,1
"S100A13",0.00196059635647234,-0.359929557943536,1,1,1
"VDR",0.00197046884684553,1.08222108824875,0.264,0.091,1
"HNMT",0.00198992470818392,1.08146948883561,0.45,0.261,1
"MAN1A2",0.00199933387238398,0.663131885088689,0.629,0.455,1
"PPAT",0.00200483966273441,1.11441991063689,0.357,0.17,1
"LENG1",0.00200856705848485,1.48542682717024,0.257,0.091,1
"PEX6",0.00201556845344842,0.582535763326616,0.486,0.261,1
"PIP4P2",0.00202822026973713,1.42530583473267,0.257,0.091,1
"ARMCX1",0.00204205269924372,0.984652035666564,0.393,0.193,1
"PES1",0.00205789540136465,1.24768644150036,0.357,0.17,1
"HCN2",0.00206488577979864,1.35989594508638,0.286,0.114,1
"FBXL3",0.00207250211955255,1.0850361038558,0.307,0.125,1
"SRSF6",0.00207789298283634,0.430376049430985,0.829,0.739,1
"VHL",0.0020834999557155,1.14831027870652,0.329,0.148,1
"CYREN",0.00208865242270463,1.0146467759644,0.264,0.091,1
"MAD2L2",0.00209424733082048,0.681620972193709,0.414,0.205,1
"TNKS",0.00209506127219101,0.915111102413487,0.407,0.216,1
"SH2B1",0.00210536263373125,1.16664986940945,0.293,0.114,1
"CDC42EP1",0.0021212396220512,1.58390519393811,0.271,0.102,1
"AC093323.1",0.00212838863799668,0.437063805608843,0.314,0.125,1
"URB1-AS1",0.00213377172698308,1.0850361038558,0.307,0.125,1
"HPS1",0.00213808228360738,1.21996568394191,0.343,0.159,1
"EVI5",0.00214981594789455,1.16664986940945,0.264,0.091,1
"TEFM",0.00215341682874745,1.03796785019902,0.307,0.125,1
"ANKRD46",0.00215856853234512,1.56280935848261,0.264,0.102,1
"SMCR8",0.00218913120480655,1.33014860169233,0.286,0.114,1
"ECM1",0.0021940157879197,0.666629452208378,0.893,0.818,1
"RC3H2",0.0022016036691552,1.13750352374994,0.307,0.125,1
"SLC31A1",0.00222492291478963,1.25071413419793,0.314,0.136,1
"AP001160.1",0.00223709098935908,1.05261462616342,0.371,0.182,1
"PPFIA3",0.00224084421744012,0.932813104146946,0.414,0.205,1
"CEACAM1",0.0022417876070918,0.424475984240484,0.443,0.216,1
"SHKBP1",0.0022470807254843,0.837108590412214,0.321,0.125,1
"FAM131A",0.0022475797530498,1.15117846064701,0.307,0.125,1
"FXR2",0.00226391608391643,0.824913293441909,0.343,0.148,1
"BTBD6",0.00227077736351187,0.687700606310415,0.443,0.216,1
"CD58",0.00227094829398767,0.860663318391111,0.293,0.114,1
"ZNF692",0.00227644539569623,0.99311361441476,0.336,0.148,1
"MCM3AP",0.00228835000744846,1.33014860169233,0.286,0.114,1
"C17orf75",0.00230360381044415,0.733504295923539,0.464,0.25,1
"LPGAT1",0.00230612041114202,-0.468938704381673,0.836,0.932,1
"GNA12",0.00230617875770908,1.1045889012772,0.329,0.148,1
"MEF2A",0.00230708443678276,1.34297264204991,0.386,0.193,1
"CIZ1",0.00230932472666961,0.810141542811944,0.329,0.136,1
"AKT1S1",0.00231541768325788,0.552541023028778,0.443,0.216,1
"SNF8",0.00231907210852155,0.269219603049999,0.893,0.727,1
"ALDH5A1",0.00235061993428988,1.08914050218854,0.257,0.091,1
"RIDA",0.0023618235522043,0.802217046007554,0.45,0.25,1
"CRKL",0.00236754015811334,0.675284087741018,0.421,0.205,1
"CTDSP1",0.00239159153479993,1.30877495089976,0.321,0.148,1
"HDAC7",0.00239302020620221,0.832648942221514,0.407,0.205,1
"SCAP",0.00239747732268514,1.02046410255972,0.364,0.182,1
"ZDHHC7",0.00240446681403434,1.21279165105417,0.329,0.148,1
"GOSR2",0.0024058915319942,1.0354053361312,0.379,0.182,1
"TXNRD2",0.00240926852617005,0.585405656934405,0.386,0.182,1
"HIST1H3D",0.00241479900837061,0.915111102413487,0.307,0.125,1
"NDUFAF1",0.00242285071447438,0.617029749480492,0.364,0.159,1
"RNF14",0.00242641913766009,1.14643664851994,0.379,0.193,1
"GPN2",0.0024343831103358,1.04286664961186,0.336,0.148,1
"BRD3",0.00243880210970215,1.16022360025002,0.35,0.17,1
"DTD1",0.00244667779448132,1.04064198449735,0.343,0.159,1
"NTAN1",0.00245588001919018,1.10273810558926,0.379,0.182,1
"YARS2",0.00246907533780021,1.13750352374994,0.329,0.148,1
"SMURF2",0.00247638228754143,1.45726051959567,0.336,0.159,1
"PEX10",0.00248333237119514,0.66895051514409,0.436,0.216,1
"MTRR",0.0024891123000334,1.26874805702819,0.271,0.102,1
"UBL7",0.00249316773688722,0.915111102413487,0.343,0.148,1
"FBXO4",0.00250534465942222,1.30213422552273,0.271,0.102,1
"MSH3",0.00251765704879739,0.738233340329408,0.379,0.182,1
"MANSC1",0.00252376758279751,0.868568516476457,0.336,0.148,1
"TMEM109",0.00252654417983267,1.04635563569174,0.4,0.205,1
"SPRY4",0.0025324786390779,1.55254102302878,0.279,0.114,1
"UBR2",0.00253884085456403,0.870716983055033,0.343,0.148,1
"FBXL6",0.00254337564553662,0.879041847705965,0.429,0.239,1
"TBC1D17",0.00254883056896543,1.19688207082887,0.329,0.148,1
"MTG1",0.00255351173904588,1.22631279070779,0.329,0.148,1
"VPS26B",0.00256433207975733,0.934219925361191,0.414,0.216,1
"JMJD4",0.00257047480272761,1.04286664961186,0.336,0.159,1
"NOA1",0.00257666720246032,0.954639466600125,0.4,0.205,1
"LINGO1",0.00259196010894762,1.02404547396665,0.321,0.136,1
"DDX55",0.00260448180972736,0.964864137610586,0.35,0.159,1
"VRK3",0.00260543882557639,0.95633376514,0.386,0.193,1
"MRPL44",0.00260882071175319,0.725008219033544,0.393,0.193,1
"KIAA0586",0.00261503088656135,0.989111683857264,0.35,0.17,1
"FBXL16",0.00262535247556788,0.964864137610586,0.371,0.182,1
"UBP1",0.00264495440846328,0.559630447815098,0.379,0.17,1
"ECHS1",0.00265197579173229,0.282842886913974,0.979,0.943,1
"IFI16",0.00265405025192098,1.7373239831982,0.336,0.159,1
"TAF3",0.00265572214764335,-0.859121749469409,0.507,0.67,1
"SLC16A1",0.00265609453534921,1.38325993815189,0.307,0.136,1
"HLA-A",0.00265927722386558,0.335087228820144,1,1,1
"KLHDC3",0.00266051726862235,0.954639466600125,0.407,0.216,1
"SUMO3",0.00266142158271981,0.702702769649661,0.629,0.466,1
"TRPC4AP",0.00266381820972843,0.545877292747768,0.4,0.193,1
"MTHFR",0.00266489999063321,0.950300530875787,0.414,0.216,1
"C1orf43",0.00266633041631607,-0.397120493863511,0.95,1,1
"NUS1",0.00268735119119463,1.35568369379947,0.293,0.125,1
"TARBP1",0.00269703781642865,0.95633376514,0.379,0.193,1
"CUL2",0.00274267713723784,0.938957844367855,0.321,0.136,1
"THAP7-AS1",0.00274431595253438,0.982225298272024,0.271,0.102,1
"DPAGT1",0.00276069918315453,0.915111102413487,0.436,0.25,1
"KCTD20",0.00277001547175862,1.12532880980383,0.314,0.136,1
"GPATCH11",0.00279468051325644,0.815575428862573,0.25,0.08,1
"WDR83",0.0027980961463529,1.29977495264881,0.264,0.102,1
"C4orf48",0.00280054952477064,0.804079790024743,0.65,0.511,1
"TBC1D9B",0.00281087533058355,0.682133930435873,0.507,0.284,1
"C1orf131",0.00281446032782498,0.974004791467056,0.407,0.216,1
"GMPR2",0.00281719775232124,0.844721774522089,0.421,0.216,1
"TESK1",0.00282305498610862,0.758991900496205,0.364,0.17,1
"RUFY1",0.0028236272522662,0.766247716499004,0.479,0.273,1
"CHADL",0.00282721844329128,1.25071413419793,0.307,0.136,1
"TELO2",0.00282942861961342,0.962416817191844,0.35,0.159,1
"HLA-DMA",0.002840963792266,2.92840792502694,0.279,0.125,1
"PARVA",0.00285140794171809,0.85852757404712,0.386,0.193,1
"NUBP1",0.00286939153856488,1.30877495089976,0.321,0.148,1
"SPEF1",0.00287440612816299,0.822001698022006,0.279,0.102,1
"SLC43A3",0.00287876164261009,1.33014860169233,0.314,0.148,1
"GALNT5",0.00295145580927121,1.53659947915976,0.25,0.091,1
"DCAF10",0.00295678337721849,0.847207037911684,0.421,0.216,1
"KLHL18",0.00297104214910447,0.603167096098747,0.464,0.239,1
"SP1",0.00297769537429676,1.11150831521699,0.314,0.136,1
"MSX1",0.0029831533933236,0.990662135420664,0.279,0.114,1
"BRCC3",0.00298402256557409,0.990073160094709,0.4,0.216,1
"PPP6R3",0.00301195603596801,0.87329092671886,0.471,0.273,1
"TMC6",0.00303975932637683,0.794095701452121,0.443,0.239,1
"OAZ3",0.00304183817289089,1.26874805702819,0.279,0.114,1
"DIS3L",0.00304316903959906,0.946819962140826,0.293,0.114,1
"PCYT1A",0.00304721207668311,0.985500430304885,0.336,0.148,1
"MELTF",0.00305630125109887,1.78958022032963,0.257,0.102,1
"BTBD1",0.00305664777679383,1.06711419585854,0.393,0.216,1
"CXorf38",0.00308429375104068,0.808195898496975,0.407,0.205,1
"LMF1",0.00310347856939214,0.619655218887316,0.4,0.193,1
"PSMD10",0.00310568813218185,0.558967292188212,0.421,0.205,1
"IDNK",0.00311332571496506,1.29977495264881,0.264,0.102,1
"ZNF414",0.00312274639387412,1.42530583473267,0.25,0.091,1
"DDX41",0.00313130487263083,0.964864137610586,0.357,0.17,1
"NUP54",0.00315644406763219,0.777607578663552,0.357,0.159,1
"TAPT1",0.00315903714683922,1.10066675556956,0.314,0.136,1
"TENT4A",0.00316238891082542,1.23703919730085,0.25,0.091,1
"CD68",0.00316494718479585,1.6567991068221,0.586,0.455,1
"DDX19B",0.0031657393280405,0.72607727802347,0.329,0.136,1
"FZD10-AS1",0.0031779632799301,1.12156197988091,0.25,0.091,1
"DGKE",0.00318640379058174,0.717171724801578,0.371,0.17,1
"ULK2",0.00318992019105642,0.951636978438601,0.257,0.091,1
"MAPKAPK3",0.00320808024860728,0.652076696579693,0.329,0.136,1
"PCK2",0.00321251953245962,0.641350289986635,0.393,0.193,1
"GAS8",0.00322298304492488,0.704544116473829,0.4,0.193,1
"TRPM7",0.00322938468759461,1.16664986940945,0.279,0.114,1
"CYFIP2",0.00325103924791533,1.18429773522888,0.264,0.102,1
"ARID3A",0.00328268004028636,1.83916224918019,0.279,0.125,1
"CBWD5",0.00329034760560139,0.810141542811944,0.336,0.148,1
"UTP15",0.00329108672725649,0.789580220329628,0.329,0.148,1
"MSTO1",0.00331044290799659,1.56280935848261,0.257,0.102,1
"TDRD3",0.00332045018369938,1.24441872766645,0.264,0.102,1
"MAN2A1",0.00332818412111284,0.540715587631989,0.414,0.216,1
"DDHD1",0.00333628053389681,1.18429773522888,0.264,0.102,1
"DPF2",0.00333909280210256,0.895745777546556,0.407,0.216,1
"LYSMD3",0.00338148050683989,0.538256797022531,0.379,0.182,1
"ATL2",0.00341005495996527,1.19521902160622,0.279,0.114,1
"MISP3",0.00342927725982845,1.12532880980383,0.314,0.136,1
"PSPC1",0.00345153866151914,1.05261462616342,0.35,0.17,1
"BMPR1B-DT",0.00345599025963943,1.0909609378129,0.321,0.148,1
"EPDR1",0.00346397293762865,1.33014860169233,0.25,0.091,1
"CRAT",0.00347929985371245,0.985500430304885,0.364,0.182,1
"CERS2",0.00349870157463956,-0.33583119676564,0.993,1,1
"KLHDC10",0.00350091446527141,0.847207037911684,0.429,0.239,1
"PHACTR2",0.00350421588258601,0.842047640223764,0.4,0.205,1
"TOGARAM1",0.00350596871584407,0.989111683857264,0.314,0.136,1
"TMEM18",0.00352700344147384,-0.642106407824765,0.529,0.682,1
"DDX19A",0.0035429505842484,1.03058831983342,0.271,0.102,1
"ZNF467",0.00355063942307843,0.727038754260915,0.429,0.216,1
"SPPL2B",0.0035536625289417,1.10066675556956,0.336,0.159,1
"MINK1",0.00355954635006689,1.21467138427239,0.264,0.102,1
"PI4KA",0.00357444679449918,0.982225298272024,0.364,0.182,1
"SNHG21",0.0035864345735941,0.71919089243823,0.286,0.114,1
"LPIN1",0.0035982985098436,1.26505357347045,0.321,0.148,1
"AP003498.2",0.0036140423522445,0.471504450937872,0.4,0.193,1
"ZNF236",0.0036172354128233,1.03796785019902,0.286,0.114,1
"UBC",0.0036244872130649,0.318637283431808,1,1,1
"RNASEL",0.00364159356819682,1.39427893911205,0.257,0.102,1
"ARHGAP5",0.00364977427082096,0.804079790024743,0.357,0.17,1
"DCAF1",0.00366731123400112,0.84111052096971,0.329,0.148,1
"ZFYVE19",0.00366952226426812,1.17342309800488,0.329,0.159,1
"EIF4EBP2",0.00367277861484216,0.984652035666564,0.4,0.216,1
"MED6",0.00370928288125258,0.850980764993772,0.393,0.205,1
"RNF13",0.00371861760033171,0.496340884258313,0.736,0.625,1
"HEMK1",0.00373032205310098,1.07738253131236,0.279,0.114,1
"TYW1",0.00375148810024328,1.30213422552273,0.286,0.125,1
"RABEP1",0.00375993141199535,-0.572004074909525,0.9,0.909,1
"RRN3",0.00376096484993289,0.732247045263676,0.371,0.182,1
"RPUSD3",0.00379204416895068,0.66895051514409,0.45,0.25,1
"CERK",0.00379689550350572,1.06711419585854,0.293,0.125,1
"DDX23",0.00380572713725545,0.629708883551239,0.343,0.148,1
"MYD88",0.00382194984200542,0.874469117916141,0.357,0.17,1
"LTV1",0.00382485133690596,1.01604001126427,0.379,0.205,1
"NKIRAS2",0.00382655858338125,0.823188612972448,0.357,0.17,1
"ENPP5",0.00382875587750739,0.712618238514744,0.379,0.182,1
"CDC42SE2",0.00383175815214453,1.59863743761823,0.264,0.114,1
"PGM3",0.00383909832053962,0.768269714084216,0.371,0.182,1
"RSBN1",0.0038430799988682,0.853710557749344,0.464,0.284,1
"UQCRFS1",0.00386804883422829,0.468668465773759,0.864,0.761,1
"CARM1",0.00387465935405183,1.0500406824996,0.307,0.136,1
"SDHAF1",0.00390444152125968,0.808195898496975,0.421,0.239,1
"TMEM218",0.00390859943362844,0.738233340329408,0.393,0.205,1
